DCBLD2,5.88694726689451
SERBP1,5.885028313687532
PSMD1,5.8830512419518755
SNX17,5.85766136099831
HNRNPDL,5.852393204221548
UBE2T,5.851315586357733
RRM2,5.844800387850056
DDX18,5.839973654279025
HDAC1,5.839130823438894
UQCRQ,5.8321918795042995
SNRPG,5.818387697579567
PFN2,5.817230604502641
SHC1,5.81691641695459
ODC1,5.810559418768656
ATP5G3,5.803361516209265
ACTR3,5.803050880164616
SFPQ,5.801246017447252
WDR1,5.794325265832879
CNN3,5.790906966906238
CAPZB,5.784790029606225
RPL37,5.783794871034263
CAPN2,5.779799021493795
PCNP,5.77858192858422
NOP58,5.778546359654402
SDHC,5.77178929191421
ADAR,5.770171459025087
NOC2L,5.756624754389197
SSU72,5.753313530207547
RAB13,5.752204908643772
APH1A,5.751734691952088
ADH5,5.7429632398913535
PSMB2,5.733894893902278
OSTC,5.728200992164972
HEXB,5.723550804131176
TGOLN2,5.720235644142048
TRA2B,5.720176927352877
COPB2,5.701045486714649
DNAJB11,5.6960090969387
ARPC4,5.6953039347218075
DAP,5.695173274608085
NDUFB3,5.694841930004639
MTHFD2,5.69340380677128
CERS2,5.692393137700297
RHOC,5.683654849131851
GNG5,5.674185300084617
CACYBP,5.671051435954172
FH,5.668211453476519
EPRS,5.665387072049403
CAPZA1,5.64546515506929
ANXA4,5.643901576963316
CDV3,5.641903507781966
HSPA4,5.639823880111565
MZT2B,5.633466286043142
KHDRBS1,5.632222783082867
SLC2A1,5.618776169976617
SF3B4,5.6187195980551055
SEC13,5.615804228279877
PPT1,5.6101494080340215
TIMMDC1,5.608375327695154
NDUFB4,5.5985530293869905
PSMD6,5.59781744383385
ATP5F1,5.597375836425439
PABPC4,5.586116488464376
NRBP1,5.580026669287641
SARS,5.579559011818382
CKS1B,5.57916144158397
UBE2D3,5.577853989310801
TARS,5.558725820666608
SRSF7,5.553317317314488
APOA1BP,5.5443868275507
CRIM1,5.542062537385263
TARDBP,5.533294611428531
LAMTOR5,5.532445513915467
ELOVL1,5.530625043307759
STT3B,5.527946045811725
ACTL6A,5.5220418368834645
DNAJC8,5.514864540906308
